video_name,target_bitrate,resolution,selected_bitrate,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0532.csv,11600,2160,13262.778,37.8749,43.8939,47.3888,39.816512499999995,39.9499,45.7049,49.2816,41.83573749999999,88.119037,155.28,88.84
test0532.csv,16800,2160,20785.12,39.8262,45.6612,49.297,41.739425,41.8647,47.4433,51.1255,43.719625,90.944713,184.59,99.39
test0533.csv,300,360,337.772,30.0954,36.0368,37.3347,31.7429875,29.3354,34.6878,35.9175,30.8272125,5.788989,6.17,2.44
test0533.csv,600,360,749.094,31.2601,36.9584,38.464,32.872875,30.547,35.7075,37.1226,32.0140125,11.082857,8.38,2.79
test0533.csv,900,360,1053.144,31.7728,37.3694,38.9505,33.369587499999994,31.0197,36.1269,37.6168,32.4827375,13.85076,9.36,2.99
test0533.csv,1600,360,1696.348,32.4588,37.928,39.6631,34.042987499999995,31.636,36.6475,38.2847,33.093525,18.331185,11.34,3.32
test0533.csv,2400,540,2842.72,34.4916,39.2936,41.1112,35.91929999999999,33.8736,38.3101,40.0044,35.1945125,41.159962,21.68,7.22
test0533.csv,3400,540,3923.79,35.156,39.8712,41.7571,36.57053749999999,34.4521,38.8184,40.5833,35.7642875,46.075573,24.96,8.05
test0533.csv,4500,540,5419.99,35.7831,40.4967,42.4732,37.2085625,34.9935,39.3746,41.2349,36.3213125,50.923326,27.67,8.58
test0533.csv,5800,720,6801.092,37.6727,41.5553,43.4271,38.877325,37.0216,40.7065,42.3947,38.15385,64.467751,40.48,14.18
test0533.csv,8100,720,9371.23,38.5037,42.3124,44.2233,39.6947375,37.7276,41.3679,43.0718,38.850662500000006,69.425695,47.45,15.82
test0533.csv,11600,1080,14118.148,41.6423,44.4385,46.1996,42.56148749999999,40.8737,43.527,45.076,41.73065,82.316041,91.09,35.25
test0533.csv,16800,1080,18566.848,42.6215,45.2973,47.0409,43.5084,41.7264,44.2759,45.8116,42.5557375,85.751562,104.3,37.82
test0534.csv,600,360,636.914,21.2312,39.1198,42.6634,26.1463,26.1638,43.0413,45.1333,30.644675,0.15432,7.55,2.85
test0534.csv,900,360,1062.322,21.4492,40.6132,44.297,26.700675,26.4198,44.5513,46.6835,31.2192,1.290371,8.77,3.15
test0534.csv,2400,540,2784.698,22.8573,42.9494,46.3836,28.3096,27.9895,46.8593,48.8953,32.96145,24.495101,18.94,7.62
test0534.csv,3400,720,4238.198,24.3035,43.4517,46.9969,29.533699999999996,29.5092,47.7426,49.8882,34.335750000000004,43.239449,29.15,13.14
test0534.csv,4500,1080,5128.3,26.8031,43.386,46.925,31.391199999999998,32.1204,47.9246,50.1573,36.3505375,59.801403,49.88,27.41
test0534.csv,5800,1080,6835.536,27.3521,44.4274,47.7695,32.0386875,32.6529,48.8626,50.967,36.968375,64.594926,55.5,28.47
test0534.csv,8100,1440,9518.046,30.2761,45.3278,48.4845,34.433612499999995,35.4677,49.4691,51.4187,39.21175,77.264732,90.15,48.51
test0534.csv,11600,1440,14250.614,31.3662,46.7065,49.6051,35.5636,36.537,50.6577,52.4758,40.294437499999994,82.562591,104.86,53.5
test0534.csv,16800,1440,19713.716,32.1358,47.6899,50.3705,36.3594,37.2826,51.5293,53.2377,41.057825,86.09815,119.47,58.61
test0535.csv,300,360,329.61,22.0527,39.7058,39.6905,26.464062500000004,25.0256,39.935,39.6604,28.718625000000003,0.0,5.98,2.37
test0535.csv,600,360,649.212,22.6027,41.5826,41.7923,27.373887500000002,25.6264,41.7466,41.7445,29.6561875,0.072714,7.29,2.57
test0535.csv,1600,540,1740.528,24.2615,43.6939,43.953,29.1519875,27.8624,43.9496,44.0374,31.895175,17.049082,16.0,6.2
test0535.csv,2400,540,2813.286,24.7529,44.831,45.1544,29.812850000000005,28.3308,45.0393,45.2806,32.5380875,22.327143,19.03,6.57
test0535.csv,3400,720,3894.964,26.2308,45.1571,45.529,31.0088625,30.1604,46.2357,46.4069,34.200625,37.98987,28.9,11.22
test0535.csv,4500,1080,5522.784,28.4576,45.8892,46.2214,32.857025,32.7902,47.4643,47.5227,36.466025,53.704641,49.96,22.39
test0535.csv,5800,1080,6521.966,28.9244,46.2336,46.6238,33.300475,33.2288,47.8366,47.9291,36.8923125,56.651454,57.85,25.82
test0535.csv,8100,720,10068.952,27.3445,47.6551,47.996,32.4647625,31.221,48.5289,48.7518,35.5758375,51.258208,41.89,15.96
test0535.csv,11600,1080,14173.16,30.8547,48.1083,48.4973,35.216725,35.0321,49.7619,49.8718,38.7282875,69.235422,78.92,32.09
test0535.csv,16800,1080,19236.088,31.4745,49.0707,49.4025,35.915025,35.6247,50.6516,50.7356,39.391925,73.414433,89.5,35.52
test0536.csv,145,360,166.446,30.2786,41.2366,41.3349,33.0303875,30.4125,40.3634,40.4724,32.913850000000004,2.134971,6.12,2.5
test0536.csv,300,360,353.568,31.5642,43.2449,43.1945,34.478075,31.9225,42.4842,42.1843,34.5254375,11.743175,7.12,2.7
test0536.csv,900,540,991.0,34.3505,46.2615,46.1493,37.31422499999999,34.8521,44.619,44.7452,37.3096,44.619147,17.7,6.46
test0536.csv,1600,720,1658.164,36.4961,47.7746,47.6446,39.299475,36.9678,45.9613,45.9704,39.2173125,62.58961,26.12,11.13
test0536.csv,2400,720,2838.016,37.3054,48.9206,48.8217,40.1968375,37.8594,46.8907,46.9598,40.1258625,68.273294,34.28,12.82
test0536.csv,3400,720,3958.278,37.6698,49.5448,49.5359,40.637437500000004,38.2681,47.4049,47.5401,40.569199999999995,70.909978,43.83,14.95
test0536.csv,4500,1080,5063.82,40.6194,50.0637,50.1158,42.9869875,40.9657,47.9052,48.0754,42.72185,82.448716,96.3,30.29
test0536.csv,5800,1080,6035.068,40.9654,50.3914,50.4591,43.3303625,41.3184,48.2047,48.4005,43.06445,83.790105,105.45,31.2
test0536.csv,8100,1080,8771.652,41.6433,51.2134,51.2824,44.04445,42.047,48.9872,49.2234,43.81157499999999,86.19178,130.36,36.11
