video_name,resolution,target_bitrate,selected_bitrate,qp,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0001,360,145,147.112,44.0,34.6927,41.4934,37.1728,35.8528,28.3598,34.6726,30.8112,29.455324999999995,16.189129,5.32,2.37
test0001,360,300,289.83,39.0,36.2219,43.0765,38.659,37.3833625,30.3727,36.5629,32.6921,31.436400000000003,17.588899,6.53,2.66
test0001,540,600,585.92,38.0,38.0107,44.4111,40.5754,39.1313375,32.4873,38.0357,34.7371,33.462075,30.530728,12.56,5.79
test0001,540,900,876.79,35.0,39.1671,45.3616,41.691,40.2569,33.739,39.0313,35.8977,34.67037499999999,38.042475,15.5,6.48
test0001,540,1600,1699.454,30.0,40.9012,46.8071,43.2603,41.934325,35.6865,40.536,37.574,36.528625000000005,49.187074,20.4,7.77
test0001,720,2400,2366.39,30.0,44.4042,48.4518,45.6104,45.060925,38.0649,41.6889,39.1873,38.6582,71.454432,30.85,13.09
test0001,720,3400,3577.256,27.0,46.0673,49.532,46.9245,46.60753750000001,39.6889,42.7221,40.4528,40.163537500000004,78.17144,38.55,14.86
test0001,1080,4500,4499.782,29.0,44.4008,49.4922,46.6602,45.319649999999996,39.4491,43.1782,40.8209,40.0867125,74.930631,69.04,29.98
test0001,1080,5800,5935.4,27.0,45.1463,50.1968,47.4363,46.0638625,40.2278,43.8563,41.5851,40.851025,78.268937,78.14,31.89
test0001,1440,8100,7486.95,27.0,46.1819,50.6132,48.0267,46.966412500000004,41.0352,44.178,42.0268,41.552,82.661221,126.17,51.92
test0001,2160,11600,12470.98,27.0,48.274,51.9402,49.5253,48.8886875,42.9238,45.449,43.4314,43.3029,88.833037,348.4,113.0
test0001,2160,16800,17282.088,25.0,49.4876,52.8121,50.5331,50.03385,44.0228,46.2909,44.3947,44.3528,91.461703,428.03,120.87
test0002,360,145,156.31,43.0,22.4576,36.7293,38.2792,26.2192625,25.3469,36.4483,37.1859,28.21445,0.0,5.67,1.99
test0002,360,300,312.356,38.0,22.9119,38.4928,40.0906,27.00685,26.1371,38.6441,39.519,29.3732125,0.0,6.56,2.07
test0002,540,600,643.956,38.0,23.9427,39.7059,41.0545,28.052075,27.2806,39.728,40.5649,30.497062500000002,1.405799,13.87,4.26
test0002,540,900,879.138,36.0,24.3713,40.4297,41.7362,28.5492125,27.7688,40.4993,41.348,31.0575125,3.64869,12.58,4.42
test0002,540,1600,1554.796,32.0,25.1952,41.8058,43.1559,29.5166125,28.6771,41.9944,42.8671,32.1155125,10.671509,14.39,5.04
test0002,720,2400,2476.25,32.0,30.1961,43.2488,43.9404,33.545725000000004,31.9824,42.4031,42.9673,34.6581,40.001054,21.65,8.71
test0002,720,3400,3344.882,30.0,31.5483,44.034,44.6656,34.748675,33.2621,43.2008,43.6988,35.809025,47.47001,26.92,9.94
test0002,1080,4500,4325.408,33.0,28.439,43.7741,44.5291,32.36715,32.335,44.4348,44.9555,35.4250375,42.147305,41.99,19.63
test0002,1080,5800,5782.576,31.0,29.4319,44.5258,45.2026,33.289975,33.3239,45.1909,45.627,36.3451625,48.97991,54.06,22.07
test0002,1440,8100,8534.328,30.0,31.2904,45.4486,46.0158,34.90085,35.191,45.9493,46.2976,37.9241125,61.446555,87.16,36.53
test0002,2160,11600,12430.228,31.0,33.1317,46.5244,47.0049,36.53993750000001,37.0276,46.9428,47.225,39.541675,69.888839,168.17,77.83
test0002,2160,16800,16575.288,29.0,34.7745,47.2603,47.6301,37.942175000000006,38.5197,47.6931,47.9063,40.8397,76.08697,179.76,81.6
test0003,360,145,139.026,42.0,21.5897,36.2219,39.4523,25.651550000000004,25.7018,38.987,40.3518,29.1937,0.0,5.76,2.29
test0003,360,300,295.17,37.0,21.9806,38.0722,41.6642,26.4525,26.2318,41.0692,42.8865,30.1683125,0.0,6.46,2.4
test0003,540,600,552.08,37.0,22.9377,39.1322,42.4827,27.4051375,27.275,42.1339,43.6926,31.184562499999995,1.223951,11.62,5.17
test0003,540,900,880.944,34.0,23.3298,40.1894,43.6387,27.975862499999998,27.7154,43.2563,44.9206,31.8086625,4.646359,13.48,5.26
test0003,540,1600,1622.968,30.0,23.7811,41.8979,45.3256,28.7387625,28.2295,44.9237,46.6184,32.6148875,10.46815,15.19,5.95
test0003,720,2400,2561.632,30.0,32.218,43.0829,46.0711,35.30775,33.3509,43.8613,45.7131,36.209975,49.390187,24.91,10.71
test0003,720,3400,3629.102,28.0,33.6132,44.1076,46.9717,36.594812499999996,34.698,44.8329,46.551,37.446487499999996,56.954796,27.95,12.45
test0003,1080,4500,4456.142,31.0,27.9531,43.6653,46.729,32.264112499999996,32.6392,47.2519,48.9123,36.499925000000005,46.031227,47.08,25.05
test0003,1080,5800,6074.9,29.0,28.6394,44.5695,47.5289,32.99185,33.3223,48.0894,49.689,37.214025,52.134146,52.6,26.79
test0003,1440,8100,8276.694,29.0,30.9727,45.318,48.1108,34.908125,35.49,48.524,49.9253,38.9236625,63.748151,84.04,44.18
test0003,2160,11600,12118.646,30.0,33.1702,46.3961,49.08,36.8121625,37.7397,49.5946,50.9509,40.8729625,73.065167,174.96,89.81
test0003,2160,16800,16576.458,28.0,34.4966,47.3066,49.8323,38.0148125,39.0318,50.4524,51.7253,42.0460625,78.595224,194.39,95.67
test0004,360,145,140.894,48.0,21.9862,32.069,33.6835,24.7087125,22.2057,30.055,31.4461,24.3419125,9.801859,6.5,2.43
test0004,360,300,312.628,42.0,25.0442,33.7941,35.2342,27.4116875,25.5498,31.7791,32.8685,27.243299999999998,17.549798,7.64,2.65
test0004,540,600,647.218,41.0,28.088,35.6627,36.9668,30.144687500000003,29.0649,34.0073,34.8909,30.41095,32.375027,13.7,6.13
test0004,540,900,929.032,38.0,29.4903,37.1736,38.569,31.585549999999998,30.8406,35.8403,36.7722,32.2070125,39.890516,15.43,6.42
test0004,540,1600,1645.356,33.0,32.2519,39.4808,40.8909,34.235387499999995,33.5389,38.3558,39.4399,34.8786375,54.534391,20.19,7.74
test0004,720,2400,2486.378,32.0,34.6241,41.6163,42.8775,36.529799999999994,35.8551,40.8615,41.8565,37.231075000000004,70.077385,31.42,12.69
test0004,720,3400,3215.008,30.0,36.0111,42.6272,43.8156,37.813675,37.166,41.9423,42.8895,38.478474999999996,76.759293,36.96,14.02
test0004,1080,4500,4409.836,31.0,36.5925,43.4307,44.6089,38.449325,38.2863,43.3079,44.2758,39.6626875,79.816288,63.17,28.76
test0004,1080,5800,5737.118,29.0,37.8211,44.4007,45.5277,39.606875,39.4293,44.2971,45.2266,40.7624375,85.711991,72.3,30.99
test0004,1440,8100,7847.75,28.0,39.085,45.4057,46.479,40.7993375,40.497,45.207,46.0919,41.785112500000004,91.421755,115.14,49.49
test0004,2160,11600,10952.976,29.0,40.077,46.2022,47.2314,41.73695,41.6715,46.1255,46.9696,42.8905125,95.571578,218.66,106.21
test0004,2160,16800,16656.05,26.0,41.9535,47.5799,48.5062,43.4758875,43.4269,47.5458,48.3006,44.55097500000001,99.812889,267.66,119.69
test0005,360,145,147.612,43.0,24.6962,41.3408,41.5033,28.8776625,26.3531,41.7408,42.0035,30.232862500000003,0.0,5.12,2.53
test0005,360,300,315.72,37.0,25.5733,43.4895,43.6739,30.0754,27.5145,44.2065,44.3805,31.709250000000004,0.707852,6.29,2.78
test0005,540,600,634.518,36.0,27.3375,44.8941,45.2486,31.7709625,29.4129,45.5694,45.9761,33.5028625,21.621995,12.37,6.11
test0005,540,900,903.154,33.0,27.7779,46.1428,46.4951,32.4131625,29.9173,46.8202,47.1185,34.1803125,26.931264,13.78,6.48
test0005,540,1600,1687.266,28.0,28.3282,48.1177,48.4035,33.3113,30.5517,48.6476,48.7932,35.093875000000004,34.930744,17.28,7.25
test0005,720,2400,2353.38,28.0,38.4665,49.3599,49.5625,41.215175,38.2427,48.3292,48.4437,40.778637499999995,79.497459,25.54,12.0
test0005,720,3400,3467.626,25.0,40.1758,50.5131,50.6166,42.7730625,39.8884,49.3437,49.3786,42.2565875,85.017587,31.97,14.95
test0005,1080,4500,4510.996,27.0,34.0665,50.4614,50.6167,38.1846375,36.4369,50.9722,50.9482,40.067724999999996,77.041254,52.73,28.68
test0005,1080,5800,5797.09,25.0,34.4491,51.1143,51.1838,38.6240875,36.8349,51.5286,51.459,40.499624999999995,79.305846,60.46,30.29
test0005,1440,8100,8569.802,24.0,38.0143,51.8714,51.9017,41.4823625,40.1944,52.1391,52.0537,43.1699,89.543581,96.29,50.92
test0005,2160,11600,11012.758,26.0,41.1208,52.2713,52.2915,43.91095,43.0539,52.5299,52.4462,45.412437499999996,95.06453,200.99,102.06
test0005,2160,16800,18089.46,23.0,42.8981,53.2698,53.2815,45.492487499999996,44.7779,53.5446,53.4653,46.95966250000001,97.98158,244.31,115.46
test0006,360,145,142.83,45.0,25.8578,31.4157,33.1054,27.4584875,26.6658,31.9339,33.6483,28.197125,0.175065,4.83,2.36
test0006,360,300,305.882,39.0,26.7862,32.507,34.2024,28.428325,27.8506,33.2097,35.0142,29.4159375,0.333906,6.22,2.51
test0006,540,600,638.794,38.0,28.104,33.7865,35.8173,29.778475,29.2552,34.6872,36.7815,30.874987499999996,13.442301,11.0,5.18
test0006,540,900,857.8,36.0,28.5448,34.2932,36.3263,30.236037500000002,29.7395,35.2341,37.371,31.380262500000004,17.473331,11.58,5.39
test0006,540,1600,1511.182,32.0,29.3561,35.326,37.1615,31.0780125,30.6188,36.3175,38.3488,32.2973875,26.631653,13.77,6.01
test0006,720,2400,2500.754,31.0,36.1943,39.7022,41.4812,37.29365,34.8511,38.0665,40.1502,35.9154125,60.073545,21.79,10.38
test0006,720,3400,3287.742,29.0,37.5331,40.8435,42.4208,38.5578625,36.1976,39.2327,41.0626,37.1851125,66.454877,23.33,11.49
test0006,1080,4500,4756.732,31.0,32.9147,38.7248,40.7282,34.617650000000005,34.3827,39.9434,42.1202,36.044975,61.177514,43.5,24.84
test0006,1080,5800,5433.548,30.0,33.2634,39.1607,41.1072,34.9810375,34.7304,40.3787,42.5004,36.4076875,63.669757,42.83,22.96
test0006,1440,8100,8394.672,29.0,35.5471,40.8198,42.6356,37.09225,36.9709,41.9487,43.8377,38.451474999999995,74.314838,75.21,42.23
test0006,2160,11600,12096.772,30.0,38.007,42.2929,44.1213,39.307024999999996,39.4224,43.4367,45.2797,40.656349999999996,81.875198,152.18,88.83
test0006,2160,16800,17703.938,27.0,39.9167,43.8677,45.6755,41.130425,41.2309,44.9653,46.7899,42.392575,86.983119,174.83,94.93
test0007,360,145,140.878,45.0,24.6267,36.0382,35.2115,27.376237500000002,26.3733,37.6271,37.3301,29.149625,0.0,5.48,2.36
test0007,360,300,295.946,39.0,25.8469,37.6914,36.7461,28.689862500000004,27.8286,39.4414,38.983,30.674500000000002,0.08512,7.17,2.71
test0007,540,600,599.64,38.0,27.7939,39.5983,38.7492,30.6388625,29.8155,41.1703,40.8535,32.614599999999996,14.676932,12.07,5.79
test0007,540,900,855.438,35.0,28.5756,40.6839,39.9801,31.514699999999998,30.6028,42.1644,42.0121,33.4741625,20.810214,13.18,6.04
test0007,540,1600,1550.796,30.0,29.6902,42.4063,41.9835,32.816375,31.6821,43.9903,44.1756,34.7823125,31.536826,16.87,6.39
test0007,720,2400,2382.488,29.0,37.3478,44.8789,44.5989,39.195575,37.9658,45.2241,45.6812,39.8375125,71.832984,25.49,11.22
test0007,720,3400,3568.93,26.0,39.4522,46.2266,46.0622,41.12525,39.9014,46.4693,47.1137,41.623925,79.805362,30.13,13.53
test0007,1080,4500,4300.422,28.0,35.5608,46.0864,46.2179,38.208637499999995,37.6488,47.6487,48.5273,40.2586,74.127465,51.76,26.32
test0007,1080,5800,5612.694,26.0,36.2615,46.8433,47.0436,38.93198749999999,38.2893,48.3726,49.3284,40.92959999999999,78.053095,72.28,30.79
test0007,1440,8100,8049.798,25.0,39.2427,47.8429,48.0766,41.4219625,41.1539,49.2007,50.2208,43.2931125,87.517709,96.56,47.41
test0007,2160,11600,11353.212,26.0,41.7025,48.9026,49.1026,43.527525,43.6121,50.2584,51.2569,45.3984875,93.136586,186.16,94.75
test0007,2160,16800,17964.402,23.0,43.6305,50.179,50.3986,45.295075,45.3741,51.4706,52.5053,47.027562499999995,96.830587,229.23,106.4
test0008,360,145,149.58,42.0,24.0724,35.5174,35.5569,26.938587499999997,26.3646,36.8822,37.3536,29.052925,0.729403,5.35,2.45
test0008,360,300,289.852,38.0,24.6474,36.3252,36.3655,27.5718875,27.1571,37.9349,38.3984,29.9094875,1.08676,6.17,2.54
test0008,540,600,560.536,38.0,25.951,37.195,37.1038,28.750600000000002,28.5373,38.8763,39.2242,31.1655375,16.210473,11.47,5.39
test0008,540,900,870.538,35.0,26.5433,38.0072,37.7844,29.381425,29.2531,39.7594,40.0381,31.9145125,22.685559,12.46,5.76
test0008,540,1600,1594.602,30.0,27.1492,39.5627,39.211,30.2086125,30.041,41.3761,41.59,32.9015125,31.9167,14.21,5.99
test0008,720,2400,2433.074,30.0,37.5229,42.3905,42.4155,38.74292500000001,37.0002,41.959,42.1649,38.2656375,75.716019,21.89,11.1
test0008,720,3400,3349.818,27.0,39.3321,44.176,44.1224,40.53637499999999,38.8133,43.6914,43.7803,40.0439375,81.998851,23.82,12.18
test0008,1080,4500,4513.532,30.0,32.364,42.7065,42.3993,34.911224999999995,35.2769,44.8242,44.8048,37.6613,72.761933,42.92,24.75
test0008,1080,5800,5553.92,28.0,32.8062,43.7351,43.3674,35.4924625,35.7752,45.8112,45.7533,38.2769625,75.48861,48.57,25.8
test0008,1440,8100,7977.648,27.0,36.3205,45.2406,44.9765,38.517512499999995,38.9183,47.0808,47.0556,40.955775,85.793953,75.9,44.26
test0008,2160,11600,11366.81,28.0,40.3693,46.6289,46.4591,41.912974999999996,42.3674,48.3982,48.4252,43.87847500000001,92.449437,189.64,95.42
test0008,2160,16800,17407.152,24.0,42.296,48.5738,48.3474,43.83715,44.2111,50.2079,50.1992,45.70921250000001,94.982886,182.55,101.48
test0009,360,145,145.626,41.0,34.6738,38.4814,41.7777,36.0377375,29.0073,33.2619,35.9989,30.413075,13.707208,4.71,2.12
test0009,360,300,301.142,35.0,36.2453,39.6623,43.3098,37.5554875,30.6976,34.584,37.601,32.046325,23.220665,5.77,2.14
test0009,540,600,629.866,34.0,39.3538,42.5844,45.7411,40.5560375,33.5484,36.8327,39.6446,34.7209625,51.676471,11.11,4.63
test0009,540,900,913.248,31.0,40.3172,43.292,46.5338,41.466125,34.5376,37.5089,40.3782,35.639087499999995,57.033692,13.26,4.82
test0009,540,1600,1628.464,27.0,41.4595,44.1775,47.6401,42.571825000000004,35.7877,38.3404,41.4205,36.8108875,62.89744,16.23,5.21
test0009,720,2400,2461.14,27.0,47.3005,49.2895,50.3423,47.92935,40.0349,42.2194,42.9352,40.670500000000004,84.78229,25.02,9.13
test0009,720,3400,3246.528,25.0,48.4724,50.1508,51.0398,49.003125000000004,41.1755,42.9887,43.5468,41.6985625,86.956949,28.99,9.85
test0009,1080,4500,4349.602,27.0,47.205,49.5392,50.969,47.967275,40.7202,43.2689,44.1786,41.4710875,86.433583,59.46,22.85
test0009,1080,5800,5786.258,25.0,48.0414,50.3307,51.687,48.7832625,41.5361,44.0567,44.9033,42.272074999999994,88.057795,64.21,25.02
test0009,1440,8100,8005.816,24.0,49.3568,51.193,52.3307,49.9580625,42.7684,44.7515,45.4418,43.350462500000006,90.611854,105.54,40.4
test0009,2160,11600,11491.622,25.0,51.0269,52.6117,53.5764,51.54368749999999,44.6858,46.3076,46.905,45.165925,92.527937,293.06,97.09
test0009,2160,16800,15896.178,23.0,52.229,53.7625,54.6662,52.7253375,45.8654,47.4934,48.0547,46.3425625,93.714347,340.51,95.43
test0010,360,145,152.994,28.0,49.5851,51.9137,47.0034,49.553462499999995,42.4333,43.2766,39.5084,42.1731,58.065021,6.0,2.13
test0010,360,300,289.246,24.0,50.0269,52.5119,47.3438,50.00213749999999,42.8946,43.8035,39.8305,42.62519999999999,59.824333,11.79,2.49
test0010,540,600,609.848,23.0,52.4637,53.8598,50.1696,52.35145,45.1321,44.6683,42.5111,44.7465,74.823127,14.91,5.15
test0010,540,900,971.688,21.0,52.831,54.2425,50.4467,52.7094,45.6399,45.0464,42.8409,45.21583749999999,75.496137,17.53,5.25
test0010,540,1600,1537.642,19.0,53.1943,54.7576,50.8106,53.091750000000005,46.1284,45.6016,43.3067,45.7098375,76.186896,21.92,6.03
test0010,720,2400,2358.036,19.0,61.08,59.1424,58.2634,60.485725,51.6516,49.2668,48.559,50.966925,94.056778,36.26,9.82
test0010,720,3400,3506.832,17.0,62.5369,60.3015,59.4618,61.8730875,53.0592,50.4262,49.7012,52.31032499999999,94.872804,43.44,12.02
test0010,1080,4500,4311.83,18.0,59.2836,59.9855,57.0726,59.0949625,51.9983,50.6602,48.856,51.43825,91.21856,74.19,25.37
test0010,1080,5800,5640.386,16.0,59.7499,60.6622,57.6012,59.595349999999996,52.5815,51.3621,49.4624,52.0391875,91.539397,78.71,25.34
test0010,1440,8100,8273.688,16.0,61.4081,60.8903,58.9748,61.039212500000005,53.4032,51.313,50.0464,52.722325,93.977143,134.55,43.98
test0010,2160,11600,11909.834,15.0,67.6626,65.921,64.8361,67.0915875,59.9843,56.8802,56.0949,59.1101125,96.363547,233.17,89.01
test0010,2160,16800,16092.35,12.0,69.6417,67.8939,66.8416,69.0732125,62.252,59.1416,58.298,61.36895,96.646929,261.24,92.97
test0011,360,145,136.64,45.0,24.7789,38.814,38.605,28.26155,25.2471,38.1765,37.8166,28.4344625,0.0,4.92,2.56
test0011,360,300,292.372,39.0,25.8097,40.8219,40.8269,29.563375,26.6559,40.4137,40.2809,30.07875,0.0,6.52,2.81
test0011,540,600,630.584,37.0,27.7417,43.1631,43.2493,31.607825,28.7524,42.8042,42.7387,32.25716250000001,17.789893,13.26,6.24
test0011,540,900,880.284,34.0,28.2042,44.5441,44.611,32.2975375,29.3298,44.0249,43.9898,32.9991875,23.496071,13.34,6.04
test0011,540,1600,1571.43,29.0,28.7677,46.5879,46.7514,33.2431875,30.0473,45.7273,45.8334,33.9805625,31.608675,16.69,6.97
test0011,720,2400,2271.808,29.0,38.7166,48.0989,48.2501,41.081075,37.0902,45.8349,45.8973,39.284175000000005,75.988097,27.93,14.14
test0011,720,3400,3383.194,26.0,40.3923,49.4144,49.5347,42.662862499999996,38.6749,46.9462,47.0,40.749449999999996,81.451213,30.38,13.32
test0011,1080,4500,4434.674,28.0,34.4604,49.4412,49.6219,38.2281875,35.7702,48.4604,48.5533,38.9543625,73.490153,54.83,28.53
test0011,1080,5800,5812.46,26.0,34.8349,50.1529,50.3105,38.684099999999994,36.2057,49.0769,49.1658,39.4346125,75.84166,60.29,31.35
test0011,1440,8100,8464.266,25.0,38.4053,50.8707,51.0086,41.5388875,39.3274,49.5844,49.6537,41.9003125,85.91,103.32,51.79
test0011,2160,11600,11092.626,27.0,41.7282,51.3799,51.5331,44.160275,42.0461,50.1507,50.2324,44.082462500000005,92.031429,212.67,104.15
test0011,2160,16800,18100.294,24.0,43.5246,52.4701,52.607,45.7780875,43.8124,51.2463,51.3365,45.68215,95.075679,263.96,120.15
test0012,360,145,140.944,46.0,22.6846,33.351,36.3951,25.7317125,23.2759,33.9286,35.806,26.17375,0.0,5.23,2.26
test0012,360,300,288.95,40.0,23.4378,33.9149,37.1442,26.4607375,24.1619,34.5745,36.4989,27.005599999999998,0.0,5.63,2.3
test0012,540,600,594.38,39.0,24.997,34.8736,38.2488,27.88805,25.8412,35.6817,37.8846,28.576687500000002,15.921599,12.0,5.04
test0012,540,900,920.102,35.0,25.5679,35.4006,39.2064,28.5018,26.4369,36.2563,38.9278,29.2256875,23.826723,10.71,5.24
test0012,540,1600,1680.806,29.0,26.051,36.1779,40.8897,29.171699999999998,26.9538,37.0291,40.5807,29.916575,32.58112,13.44,5.66
test0012,720,2400,2307.83,30.0,38.6738,43.4552,44.638,40.016999999999996,36.6421,41.4594,42.4669,37.9723625,78.506568,19.6,9.9
test0012,720,3400,3226.144,27.0,40.364,45.1454,46.3755,41.713112499999994,38.2692,42.9466,44.1089,39.5838375,82.989017,22.18,11.22
test0012,1080,4500,4751.182,29.0,31.3408,39.6036,44.1318,33.972525000000005,32.2817,40.7314,44.501,34.865325,72.064888,41.62,24.04
test0012,1080,5800,5969.736,27.0,31.5748,40.0636,44.9697,34.3102625,32.5191,41.2121,45.2865,35.20165,73.843997,46.53,25.3
test0012,1440,8100,7792.724,27.0,35.0349,41.8477,46.0967,37.269225000000006,35.8786,42.7169,46.1679,38.019549999999995,82.682097,72.54,42.07
test0012,2160,11600,11999.14,28.0,39.8691,44.16,47.652,41.378325,40.7859,44.8951,47.9477,42.194775,89.606106,153.56,89.33
test0012,2160,16800,17519.762,25.0,41.3904,45.4187,49.0681,42.85365,42.3154,46.1596,49.3453,43.6746625,91.650038,178.85,99.74
test0013,360,145,145.624,40.0,28.762,36.3082,40.8251,31.2131625,30.351,37.359,41.3551,32.6025125,0.0,7.81,2.21
test0013,360,300,299.738,36.0,29.8417,37.5447,42.126,32.3401125,31.53,38.8124,43.1175,33.8887375,0.188069,10.02,2.42
test0013,540,600,591.248,35.0,31.2618,39.0944,43.5645,33.778712500000005,33.2089,40.6284,44.8578,35.59245,11.040519,16.55,5.21
test0013,540,900,936.874,32.0,32.1509,39.9192,44.3812,34.650724999999994,34.125,41.5249,45.7599,36.50435,19.236076,20.32,5.77
test0013,540,1600,1502.8,29.0,33.0457,40.7649,45.3108,35.54373749999999,35.054,42.4274,46.7307,37.4352625,27.802666,24.25,6.17
test0013,720,2400,2533.7,28.0,38.8556,44.0178,47.1544,40.538225000000004,39.4393,44.559,47.4884,41.0854,62.50954,41.14,13.69
test0013,720,3400,3483.726,26.0,40.4057,44.9159,47.8767,41.90335,40.93,45.4788,48.2278,42.410824999999996,69.345463,44.61,11.64
test0013,1080,4500,4453.462,28.0,37.0606,43.9494,47.7504,39.257925,39.3188,46.0035,49.5657,41.435249999999996,62.579127,78.6,25.95
test0013,1080,5800,6100.764,26.0,38.0159,44.7251,48.5177,40.167275000000004,40.2697,46.8051,50.3544,42.3472125,68.452654,88.98,26.97
test0013,1440,8100,7913.984,26.0,39.6141,45.5305,49.0479,41.532875000000004,41.6768,47.4542,50.7072,43.527775,75.914329,139.97,44.71
test0013,2160,11600,11352.256,27.0,41.4556,46.7306,50.0642,43.19104999999999,43.5334,48.709,51.7912,45.212575,82.562667,256.3,92.04
test0013,2160,16800,17805.624,24.0,43.6208,48.0755,51.2666,45.1333625,45.6731,50.0939,53.0325,47.145624999999995,88.885214,358.64,106.48
test0014,360,145,136.834,42.0,26.7906,40.7839,42.9423,30.558725000000003,28.3207,40.3847,42.132,31.5551125,0.831101,5.46,2.59
test0014,360,300,288.086,37.0,27.4803,42.7882,44.9095,31.572437500000003,29.4317,42.6105,44.3027,32.937925,1.847081,6.29,2.6
test0014,540,600,630.998,36.0,28.9678,44.7602,46.5213,33.1360375,31.0372,44.5328,45.8178,34.571725,18.877975,11.79,5.85
test0014,540,900,850.986,34.0,29.5039,45.531,47.2473,33.725212500000005,31.6466,45.3051,46.5599,35.218075,23.669942,11.79,5.15
test0014,540,1600,1690.116,29.0,30.6373,47.3909,49.0709,35.0357,33.0074,47.0914,48.1947,36.6663125,35.086008,16.59,6.39
test0014,720,2400,2525.946,29.0,37.2326,48.6863,50.0156,40.2621875,37.446,47.5657,48.3536,40.074412499999994,68.524615,25.12,11.9
test0014,720,3400,3309.496,27.0,38.5746,49.5328,50.75,41.4663,38.6951,48.3142,49.0085,41.1866625,74.343024,28.71,12.18
test0014,1080,4500,4457.338,29.0,35.3535,49.5456,50.6554,39.04024999999999,37.6525,49.2424,49.8454,40.625350000000005,71.430195,53.33,26.33
test0014,1080,5800,5835.004,27.0,36.252,50.2689,51.2771,39.88225,38.5431,49.9019,50.4313,41.448975000000004,76.196469,59.1,27.46
test0014,1440,8100,8444.252,26.0,38.5396,50.9923,51.8264,41.757037499999996,40.436,50.5237,50.9631,43.01285,84.632005,98.23,47.28
test0014,2160,11600,12038.484,27.0,40.4313,51.7029,52.4599,43.343825,42.0803,51.2359,51.6283,44.41825000000001,90.242559,190.23,99.56
test0014,2160,16800,16076.834,25.0,41.6648,52.3194,52.9811,44.4111625,43.217,51.8691,52.2317,45.42535,93.542904,220.43,108.25
test0015,360,145,148.0,44.0,26.6751,35.6002,35.1486,28.849925,26.329,34.8981,34.4497,28.415225,0.04386,4.5,2.09
test0015,360,300,284.5,39.0,27.9626,37.2366,36.8367,30.231112500000002,27.7667,36.6302,36.2514,29.935225,1.293808,5.42,2.24
test0015,540,600,590.366,38.0,30.2105,39.4472,39.1542,32.483050000000006,30.0393,38.8598,38.6036,32.2124,23.682706,10.66,4.97
test0015,540,900,928.454,34.0,31.2626,41.2096,40.9526,33.717225,31.1707,40.6371,40.4299,33.5114,33.615727,12.03,5.08
test0015,540,1600,1572.754,29.0,32.1274,43.1366,42.821,34.84025,32.1203,42.5783,42.3133,34.701674999999994,42.909556,14.26,5.87
test0015,720,2400,2419.698,28.0,41.3721,47.2016,46.9343,42.796062500000005,39.5626,45.1723,44.8976,40.930687500000005,79.905545,22.7,10.46
test0015,720,3400,3269.304,25.0,43.1251,48.3529,48.1018,44.400662499999996,41.2681,46.2595,45.9936,42.4827125,84.15533,24.24,10.88
test0015,1080,4500,4381.536,27.0,38.9243,48.0184,47.8062,41.1713,38.8506,47.2335,47.0305,40.920950000000005,80.238107,46.29,23.15
test0015,1080,5800,6048.08,24.0,39.6096,48.8771,48.6743,41.901125,39.5722,48.0367,47.8539,41.665475,82.58181,50.0,24.33
test0015,1440,8100,8386.94,23.0,42.8442,49.9011,49.7428,44.5886375,42.5534,48.9545,48.7915,44.1333,89.027414,83.93,41.05
test0015,2160,11600,10741.682,25.0,45.1581,50.5797,50.4244,46.4940875,44.6414,49.6166,49.4472,45.864025,92.006188,181.35,85.24
test0015,2160,16800,16992.918,22.0,46.7758,51.8212,51.6913,48.020912499999994,46.2206,50.8561,50.7093,47.361125,93.797037,202.26,96.06
test0016,360,145,153.174,42.0,26.4739,41.9217,43.0982,30.4829125,26.5463,39.9973,40.7834,30.007312499999998,0.325971,6.0,2.63
test0016,360,300,301.632,38.0,27.3612,42.9225,44.0894,31.3973875,27.6832,41.2741,41.9896,31.1703625,1.850987,7.33,2.6
test0016,540,600,571.588,38.0,29.1286,43.7536,44.6999,32.9031375,29.4385,42.0379,42.8061,32.684375,18.402242,12.99,5.67
test0016,540,900,875.868,35.0,30.0013,44.4249,45.4937,33.7408,30.4163,42.7021,43.6601,33.6075,25.868853,14.36,5.78
test0016,540,1600,1642.782,30.0,31.1017,45.5321,46.6054,34.8434625,31.6938,43.7585,44.8074,34.8410875,36.45913,19.1,6.99
test0016,720,2400,2477.08,30.0,38.0195,47.3402,47.7055,40.3953375,36.577,44.8849,45.0973,38.680525,69.137569,27.2,11.4
test0016,720,3400,3590.96,27.0,39.8378,48.2104,48.4905,41.9659625,38.3538,45.774,45.9455,40.230287499999996,76.416764,33.67,12.5
test0016,1080,4500,4433.204,30.0,36.4905,47.6585,48.1733,39.346849999999996,37.0446,46.3757,46.7002,39.4179375,71.892763,74.92,26.83
test0016,1080,5800,5666.466,28.0,37.2331,48.264,48.8046,40.0584,37.829,47.0544,47.4535,40.1852375,75.920222,86.83,29.49
test0016,1440,8100,7969.98,27.0,39.3581,48.8444,49.4003,41.7991625,39.7258,47.4854,47.8913,41.7164375,83.262169,138.85,49.17
test0016,2160,11600,11659.964,28.0,41.5433,49.859,50.4478,43.695825,41.7703,48.7603,49.243,43.578137500000004,88.609857,292.47,107.58
