video_name,target_bitrate,resolution,selected_bitrate,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0412.csv,900,1440,1068.792,37.1278,42.0988,39.2762,38.017725,33.2824,37.4441,33.6137,33.844025,56.485086,63.75,35.85
test0412.csv,1600,1080,1872.206,38.7212,43.9479,41.3647,39.704975000000005,36.0545,39.8601,36.5011,36.586025,63.52335,53.95,22.71
test0412.csv,2400,1080,2670.698,40.1743,45.1705,42.6813,41.1122,37.5025,41.0513,37.8403,37.988325,70.202082,62.37,24.11
test0412.csv,3400,2160,3991.32,41.8194,46.5514,44.3963,42.7330125,38.9953,42.1885,39.4485,39.4511,77.198424,185.42,84.97
test0412.csv,4500,2160,5144.592,42.8559,47.4139,45.3217,43.733875000000005,40.0268,43.0038,40.3681,40.4415875,80.676429,204.5,88.38
test0412.csv,5800,2160,6693.516,43.9539,48.2666,46.2727,44.78283749999999,41.1067,43.8101,41.2938,41.46801249999999,83.900936,229.73,91.47
test0412.csv,8100,2160,9007.644,45.1877,49.1892,47.3035,45.95236249999999,42.3188,44.6807,42.3006,42.6117625,87.034798,274.08,98.74
test0412.csv,11600,2160,14142.366,47.074,50.5697,48.8166,47.728787499999996,44.1397,46.0198,43.8094,44.33342499999999,90.814559,354.23,107.85
test0412.csv,16800,2160,19517.582,48.3664,51.6311,49.9524,48.9727375,45.3642,47.0492,44.9396,45.52175,92.766626,426.62,117.3
test0413.csv,145,540,173.03,24.5136,31.2807,32.1566,26.3148625,25.5891,32.4687,32.3845,27.298474999999996,5.709698,8.84,5.4
test0413.csv,300,540,343.034,25.7284,32.107,33.237,27.4643,26.8249,33.438,33.5769,28.4955375,10.628546,10.13,5.38
test0413.csv,600,720,700.59,27.413,33.1322,34.4746,29.010600000000004,28.6349,34.6856,35.0694,30.195549999999997,21.887066,16.32,10.01
test0413.csv,900,1440,1045.134,28.4887,34.0914,35.5355,30.0698875,29.4042,35.4525,35.9117,30.973675,32.751287,48.5,38.5
test0413.csv,1600,1440,1916.402,30.5423,35.4071,37.1819,31.98035,31.7486,36.9491,37.8444,33.1606375,46.407879,57.35,41.12
test0413.csv,2400,1440,2885.14,31.9679,36.5125,38.6259,33.368225,33.2725,38.1145,39.4698,34.6524125,55.88786,59.92,41.73
test0413.csv,3400,2160,3881.856,33.0944,37.5409,39.6148,34.465262499999994,34.339,38.9644,40.3201,35.6648125,62.615555,124.98,92.09
test0413.csv,4500,2160,4987.978,34.2365,38.3269,40.5206,35.533312499999994,35.4517,39.7424,41.2361,36.711087500000005,68.724376,118.49,86.57
test0413.csv,5800,2160,7203.486,35.901,39.6613,41.9335,37.125099999999996,37.0738,41.0317,42.6232,38.2622125,76.517981,142.26,96.85
test0413.csv,8100,2160,9332.512,37.0708,40.679,42.9763,38.260012499999995,38.2133,42.0031,43.628,39.3638625,81.290303,153.38,96.51
test0413.csv,11600,2160,13801.398,38.794,42.0764,44.4093,39.906212499999995,39.8756,43.3576,45.01,40.95265,87.0542,191.44,102.75
test0413.csv,16800,2160,20916.804,40.57,43.5773,45.9574,41.6193375,41.5915,44.8169,46.5007,42.608325,91.802189,225.09,111.37
test0414.csv,145,720,169.938,24.8419,36.7067,37.898,27.9570125,24.9018,35.3844,35.5802,27.546925,0.391415,11.15,8.35
test0414.csv,300,1440,354.614,26.4199,37.935,39.2515,29.463237499999998,26.5981,36.9938,37.2554,29.229725,12.155949,38.39,33.88
test0414.csv,600,720,685.282,28.0823,39.8953,40.8803,31.158675,28.9825,39.0061,39.0378,31.4923625,23.813188,14.34,7.64
test0414.csv,900,1080,1115.178,29.8061,40.9317,42.0172,32.7231875,30.5795,40.0874,40.1954,32.969975,39.442084,30.16,21.01
test0414.csv,1600,1440,1878.058,31.1684,42.4464,43.7258,34.147825,32.2859,41.8207,42.131,34.7083875,49.910657,52.96,37.36
test0414.csv,2400,2160,2912.49,33.1009,43.9295,45.175,35.9637375,33.8936,42.8513,43.0621,36.159375,61.057619,113.97,84.38
test0414.csv,3400,2160,4221.184,34.3498,44.8781,46.136,37.1391125,35.2958,43.9575,44.2078,37.4925125,67.338209,123.95,85.88
test0414.csv,4500,2160,5468.674,35.4307,45.6632,46.8914,38.14235,36.3177,44.6825,44.9122,38.4376125,71.934719,132.56,88.71
test0414.csv,5800,2160,7101.788,36.5155,46.6008,47.7589,39.1815875,37.3404,45.4796,45.6641,39.3982625,76.066179,146.03,91.05
test0414.csv,8100,2160,9321.786,37.6641,47.5541,48.6361,40.27185,38.4176,46.2747,46.4169,40.39965,79.914547,176.83,94.25
test0414.csv,11600,2160,12553.118,38.9146,48.504,49.5262,41.439725,39.5914,47.1129,47.2263,41.48595,83.585713,197.91,99.96
test0414.csv,16800,2160,19534.758,40.8309,49.9234,50.8372,43.21825,41.3678,48.3898,48.4521,43.13108750000001,88.128926,243.94,110.59
test0415.csv,145,720,170.882,29.2621,40.1838,38.3671,31.765437499999997,30.0508,39.7133,38.0623,32.26005,19.003279,13.84,9.26
test0415.csv,300,720,342.836,31.5264,42.1273,40.4836,33.9711625,32.6478,41.9017,40.4442,34.7790875,34.463898,15.71,9.34
test0415.csv,600,1080,679.338,33.6556,43.4454,41.9446,35.91545,35.0295,43.2801,41.9841,36.93015,53.058367,38.82,22.61
