video_name,resolution,target_bitrate,selected_bitrate,qp,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0001,2160,145,603.806,50,37.7242,43.6843,40.2001,38.77870000000001,31.4854,36.9419,33.7807,32.454375,38.183059,118.65,76.08
test0001,2160,300,603.806,50,37.7242,43.6843,40.2001,38.77870000000001,31.4854,36.9419,33.7807,32.454375,38.183059,118.65,76.08
test0001,2160,600,603.806,50,37.7242,43.6843,40.2001,38.77870000000001,31.4854,36.9419,33.7807,32.454375,38.183059,118.65,76.08
test0001,2160,900,899.434,47,39.242,44.7681,41.4724,40.2115625,33.0299,38.0361,35.0307,33.905775,47.920481,132.92,78.8
test0001,2160,1600,1532.136,43,41.2763,46.2404,43.192,42.136275000000005,35.1038,39.5498,36.7587,35.866412499999996,59.858929,141.99,81.9
test0001,2160,2400,2405.61,39,42.3223,47.4313,44.2636,43.2035875,37.1568,41.1802,38.455,37.821999999999996,64.891031,171.24,86.11
test0001,2160,3400,3545.74,36,43.7563,48.5475,45.6374,44.590337500000004,38.6047,42.2225,39.7307,39.197675,72.494757,189.84,90.43
test0001,2160,4500,4584.962,34,44.6908,49.2603,46.5057,45.488850000000006,39.5286,42.8728,40.5179,40.0702875,76.819427,209.09,94.0
test0001,2160,5800,6008.552,32,45.6556,49.9994,47.3653,46.4122875,40.4677,43.5679,41.3308,40.9631125,80.788572,250.39,99.19
test0001,2160,8100,7974.76,30,46.6749,50.74,48.2081,47.3746875,41.4399,44.2585,42.1261,41.87800000000001,84.368486,246.12,93.14
test0001,2160,11600,12470.98,27,48.274,51.9402,49.5253,48.8886875,42.9238,45.449,43.4314,43.3029,88.833037,348.4,113.0
test0001,2160,16800,17282.088,25,49.4876,52.8121,50.5331,50.03385,44.0228,46.2909,44.3947,44.3528,91.461703,428.03,120.87
test0002,2160,145,773.474,50,24.4679,38.9299,40.0059,28.2179,27.3173,39.1547,39.8851,30.367949999999997,10.67655,93.59,68.26
test0002,2160,300,773.474,50,24.4679,38.9299,40.0059,28.2179,27.3173,39.1547,39.8851,30.367949999999997,10.67655,93.59,68.26
test0002,2160,600,773.474,50,24.4679,38.9299,40.0059,28.2179,27.3173,39.1547,39.8851,30.367949999999997,10.67655,93.59,68.26
test0002,2160,900,952.52,49,24.8934,39.3326,40.3905,28.6354375,27.7549,39.5071,40.2356,30.784012500000003,14.131214,91.4,68.14
test0002,2160,1600,1626.268,46,26.0979,40.6543,41.7301,29.871475,29.0435,40.6624,41.3728,32.037025,24.177256,101.71,67.34
test0002,2160,2400,2328.906,44,27.0437,41.4997,42.461,30.777862499999998,29.9918,41.3575,42.0178,32.91576250000001,31.699482,103.71,66.57
test0002,2160,3400,3435.072,40,27.8434,42.7612,43.52,31.6677,31.7061,43.0896,43.6844,34.626325,40.022164,118.05,71.31
test0002,2160,4500,4332.268,38,28.3039,43.7292,44.3182,32.23385,32.4626,44.2698,44.7235,35.471112500000004,44.073841,113.4,68.61
test0002,2160,5800,5870.848,36,29.4393,44.5522,45.1089,33.2871125,33.585,45.0548,45.4589,36.502962499999995,51.496948,121.96,69.93
test0002,2160,8100,7874.908,34,30.7184,45.2604,45.8128,34.42295,34.8177,45.7586,46.101,37.595725,58.821606,134.04,72.88
test0002,2160,11600,12430.228,31,33.1317,46.5244,47.0049,36.53993750000001,37.0276,46.9428,47.225,39.541675,69.888839,168.17,77.83
test0002,2160,16800,16575.288,29,34.7745,47.2603,47.6301,37.942175000000006,38.5197,47.6931,47.9063,40.8397,76.08697,179.76,81.6
test0003,2160,145,546.264,50,23.8886,37.7705,40.8964,27.7498125,27.8741,40.8595,42.6463,31.343799999999998,14.881414,90.79,77.26
test0003,2160,300,546.264,50,23.8886,37.7705,40.8964,27.7498125,27.8741,40.8595,42.6463,31.343799999999998,14.881414,90.79,77.26
test0003,2160,600,546.264,50,23.8886,37.7705,40.8964,27.7498125,27.8741,40.8595,42.6463,31.343799999999998,14.881414,90.79,77.26
test0003,2160,900,832.816,48,24.7597,38.7615,41.8095,28.641150000000003,28.7309,41.8598,43.1686,32.176725000000005,21.338214,89.02,78.79
test0003,2160,1600,1459.966,45,26.1113,40.2721,43.3297,30.0337,30.0652,43.2007,44.6952,33.5358875,30.780898,100.59,80.65
test0003,2160,2400,2505.796,42,27.5931,41.9884,44.9438,31.561350000000004,31.8143,44.8731,46.3489,35.263475,40.867552,108.87,82.91
test0003,2160,3400,3297.706,39,28.0305,42.3225,45.5051,32.001324999999994,32.7073,45.6771,47.3545,36.159425,44.235437,110.64,82.64
test0003,2160,4500,4407.478,37,29.036,43.3608,46.4969,33.0092125,33.7192,46.6787,48.3192,37.1641375,50.90361,125.03,83.27
test0003,2160,5800,5844.138,35,30.0903,44.3655,47.4334,34.042587499999996,34.7692,47.666,49.2471,38.1910375,57.379221,128.94,83.06
test0003,2160,8100,7702.476,33,31.1783,45.1057,48.0632,35.0298375,35.8444,48.3794,49.8904,39.167024999999995,63.43651,143.4,86.62
test0003,2160,11600,12118.646,30,33.1702,46.3961,49.08,36.8121625,37.7397,49.5946,50.9509,40.8729625,73.065167,174.96,89.81
test0003,2160,16800,16576.458,28,34.4966,47.3066,49.8323,38.0148125,39.0318,50.4524,51.7253,42.0460625,78.595224,194.39,95.67
test0004,2160,145,919.646,50,27.9426,36.2467,37.5669,30.18365,28.6031,35.3823,36.3902,30.4238875,32.98746,96.81,79.86
test0004,2160,300,919.646,50,27.9426,36.2467,37.5669,30.18365,28.6031,35.3823,36.3902,30.4238875,32.98746,96.81,79.86
test0004,2160,600,919.646,50,27.9426,36.2467,37.5669,30.18365,28.6031,35.3823,36.3902,30.4238875,32.98746,96.81,79.86
test0004,2160,900,919.646,50,27.9426,36.2467,37.5669,30.18365,28.6031,35.3823,36.3902,30.4238875,32.98746,96.81,79.86
test0004,2160,1600,1541.264,45,30.9409,38.5684,39.8223,33.0045125,31.5949,37.6401,38.6059,33.226925,48.529914,109.57,82.02
test0004,2160,2400,2324.488,42,32.8575,40.4439,41.7137,34.912825000000005,34.2728,39.8925,40.9209,35.806275,59.833505,121.11,84.35
test0004,2160,3400,3328.962,39,34.2716,41.1683,42.4436,36.1551875,36.2403,41.1351,42.1746,37.5939375,68.001132,132.66,86.89
test0004,2160,4500,4645.448,36,35.9703,42.6912,43.9165,37.803687499999995,37.8447,42.7158,43.7138,39.187225,76.812338,145.25,88.96
test0004,2160,5800,5812.19,34,37.077,43.6549,44.8536,38.8713125,38.8879,43.6655,44.6359,40.2036,82.318453,157.26,93.48
test0004,2160,8100,8344.056,31,38.8258,45.1618,46.2661,40.5478375,40.5079,45.1119,46.0071,41.770799999999994,90.449151,195.17,101.11
test0004,2160,11600,10952.976,29,40.077,46.2022,47.2314,41.73695,41.6715,46.1255,46.9696,42.8905125,95.571578,218.66,106.21
test0004,2160,16800,16656.05,26,41.9535,47.5799,48.5062,43.4758875,43.4269,47.5458,48.3006,44.55097500000001,99.812889,267.66,119.69
test0005,2160,145,593.996,50,28.2109,43.306,43.7652,32.042075,29.684,43.857,44.3089,33.2837375,37.258249,95.67,80.38
test0005,2160,300,593.996,50,28.2109,43.306,43.7652,32.042075,29.684,43.857,44.3089,33.2837375,37.258249,95.67,80.38
test0005,2160,600,593.996,50,28.2109,43.306,43.7652,32.042075,29.684,43.857,44.3089,33.2837375,37.258249,95.67,80.38
test0005,2160,900,893.756,47,29.9427,44.8588,45.3301,33.7306375,31.3971,45.2752,45.6808,34.917325,49.244527,105.9,80.59
test0005,2160,1600,1470.254,43,32.3963,46.4871,46.9055,35.9713,33.8122,46.7943,47.1253,37.0991,64.006093,109.77,83.72
test0005,2160,2400,2352.292,39,34.2732,47.9122,48.2359,37.7234125,36.4475,48.47,48.65,39.475624999999994,74.195923,117.64,85.98
test0005,2160,3400,3242.286,36,35.9731,49.1008,49.3664,39.288225000000004,38.1014,49.619,49.6672,40.986824999999996,81.060496,125.72,87.85
test0005,2160,4500,4452.504,33,37.54,50.047,50.2089,40.6869875,39.6093,50.4804,50.4707,42.32586250000001,86.245231,132.88,90.46
test0005,2160,5800,5587.168,31,38.5598,50.7338,50.8522,41.618100000000005,40.5837,51.0944,51.0586,43.206900000000005,89.163462,156.4,90.7
test0005,2160,8100,8342.362,28,40.1288,51.6798,51.731,43.022949999999994,42.0916,51.968,51.8895,44.5508875,93.013452,173.48,97.07
test0005,2160,11600,11012.758,26,41.1208,52.2713,52.2915,43.91095,43.0539,52.5299,52.4462,45.412437499999996,95.06453,200.99,102.06
test0005,2160,16800,18089.46,23,42.8981,53.2698,53.2815,45.492487499999996,44.7779,53.5446,53.4653,46.95966250000001,97.98158,244.31,115.46
test0006,2160,145,617.69,50,28.1799,33.8665,36.6784,29.9530375,29.21,34.7561,37.4803,30.93705,22.119257,84.46,76.19
test0006,2160,300,617.69,50,28.1799,33.8665,36.6784,29.9530375,29.21,34.7561,37.4803,30.93705,22.119257,84.46,76.19
test0006,2160,600,617.69,50,28.1799,33.8665,36.6784,29.9530375,29.21,34.7561,37.4803,30.93705,22.119257,84.46,76.19
test0006,2160,900,882.128,48,28.9457,34.6027,37.5778,30.731837499999997,29.9636,35.4641,38.2826,31.6910375,28.917005,93.44,81.23
test0006,2160,1600,1741.078,44,30.6656,36.2631,39.2517,32.438550000000006,31.6561,37.1054,39.8604,33.3628,44.853623,96.54,80.24
test0006,2160,2400,2495.894,42,31.7346,36.8581,39.7216,33.3734125,32.8629,37.7579,40.4721,34.42592500000001,53.110117,108.1,80.62
test0006,2160,3400,3439.804,39,32.4777,37.6939,39.9998,34.069987499999996,33.9745,38.8483,41.2178,35.4891375,57.219012,108.06,81.38
test0006,2160,4500,4700.238,37,33.6798,38.6108,40.8276,35.18965,35.1821,39.7828,42.038,36.614175,64.184544,115.75,83.02
test0006,2160,5800,5447.122,36,34.2819,39.1331,41.2794,35.7629875,35.785,40.2988,42.4751,37.185487499999994,67.299079,123.46,85.13
test0006,2160,8100,8236.43,33,36.1019,40.7665,42.7292,37.5133875,37.5921,41.9198,43.9005,38.9216125,75.220881,128.72,86.85
test0006,2160,11600,12096.772,30,38.007,42.2929,44.1213,39.307024999999996,39.4224,43.4367,45.2797,40.656349999999996,81.875198,152.18,88.83
test0006,2160,16800,17703.938,27,39.9167,43.8677,45.6755,41.130425,41.2309,44.9653,46.7899,42.392575,86.983119,174.83,94.93
test0007,2160,145,698.464,50,28.9869,39.3814,38.7816,31.51055,30.1948,40.7661,40.8117,32.843325,34.09186,80.27,66.4
test0007,2160,300,698.464,50,28.9869,39.3814,38.7816,31.51055,30.1948,40.7661,40.8117,32.843325,34.09186,80.27,66.4
test0007,2160,600,698.464,50,28.9869,39.3814,38.7816,31.51055,30.1948,40.7661,40.8117,32.843325,34.09186,80.27,66.4
test0007,2160,900,911.736,48,30.1382,40.3484,39.8537,32.6289125,31.3277,41.6928,41.8542,33.939150000000005,40.98195,89.74,74.98
test0007,2160,1600,1690.532,43,33.1552,42.7491,42.568,35.5310375,34.386,44.1058,44.5744,36.874525000000006,58.903368,105.47,75.7
test0007,2160,2400,2269.24,39,34.0761,43.2742,42.8518,36.322824999999995,36.4063,45.1073,45.3752,38.6150375,65.008339,113.3,76.93
test0007,2160,3400,3529.604,35,36.3465,44.9994,44.9077,38.498262499999996,38.6149,46.6582,47.3029,40.7063125,75.679776,120.76,79.29
test0007,2160,4500,4424.854,33,37.4446,45.8753,45.9552,39.562262499999996,39.6647,47.4409,48.2762,41.7131625,80.049295,132.71,85.59
test0007,2160,5800,5635.094,31,38.6266,46.7852,46.9348,40.68495,40.7668,48.2626,49.1916,42.756875,84.310097,143.95,82.99
test0007,2160,8100,8455.342,28,40.4367,48.0884,48.297,42.375699999999995,42.45,49.4811,50.4718,44.331612500000006,89.899142,174.28,96.05
test0007,2160,11600,11353.212,26,41.7025,48.9026,49.1026,43.527525,43.6121,50.2584,51.2569,45.3984875,93.136586,186.16,94.75
test0007,2160,16800,17964.402,23,43.6305,50.179,50.3986,45.295075,45.3741,51.4706,52.5053,47.027562499999995,96.830587,229.23,106.4
test0008,2160,145,571.02,50,26.5734,36.7381,37.0108,29.1486625,28.6744,38.4599,39.0339,31.192525000000003,29.927428,83.62,73.84
test0008,2160,300,571.02,50,26.5734,36.7381,37.0108,29.1486625,28.6744,38.4599,39.0339,31.192525000000003,29.927428,83.62,73.84
test0008,2160,600,571.02,50,26.5734,36.7381,37.0108,29.1486625,28.6744,38.4599,39.0339,31.192525000000003,29.927428,83.62,73.84
test0008,2160,900,839.574,48,27.7075,37.4904,37.6668,30.175275,29.7574,39.2004,39.6409,32.1732125,38.755756,94.04,84.49
test0008,2160,1600,1679.592,44,30.2844,38.9707,39.1152,32.4740375,32.1837,40.6113,40.9986,34.3390125,56.846904,116.3,88.04
test0008,2160,2400,2463.162,42,32.0133,40.0008,40.1407,34.0276625,34.1099,41.7542,42.102,36.06445,67.189279,110.23,89.36
test0008,2160,3400,3379.638,39,33.3749,40.7602,40.8439,35.2316875,35.8221,42.7477,43.0296,37.5887375,74.068595,110.37,89.57
test0008,2160,4500,4336.876,37,34.7884,41.8546,41.8758,36.55760000000001,37.1597,43.8759,44.0738,38.863487500000005,79.584084,114.38,92.51
test0008,2160,5800,6086.258,34,36.8087,43.3228,43.2213,38.4245375,39.0525,45.3476,45.4336,40.637025,85.609877,153.94,94.89
test0008,2160,8100,8347.872,31,38.6814,44.989,44.8448,40.240275,40.7855,46.903,46.9521,42.321012499999995,89.63445,144.76,92.86
test0008,2160,11600,11366.81,28,40.3693,46.6289,46.4591,41.912974999999996,42.3674,48.3982,48.4252,43.87847500000001,92.449437,189.64,95.42
test0008,2160,16800,17407.152,24,42.296,48.5738,48.3474,43.83715,44.2111,50.2079,50.1992,45.70921250000001,94.982886,182.55,101.48
test0009,2160,145,391.662,50,38.3222,42.4332,44.5817,39.6185125,31.9791,36.358,38.1492,33.297725,52.600189,118.05,71.69
test0009,2160,300,391.662,50,38.3222,42.4332,44.5817,39.6185125,31.9791,36.358,38.1492,33.297725,52.600189,118.05,71.69
test0009,2160,600,574.984,47,39.9075,43.5923,45.5935,41.07885,33.4075,37.4515,39.1089,34.625675,61.890252,98.21,67.23
test0009,2160,900,952.564,43,42.0352,45.2881,47.0909,43.073775,35.4237,39.0123,40.4551,36.5012,72.108285,111.49,65.77
test0009,2160,1600,1528.95,39,43.5229,46.3277,47.9257,44.42385,37.3543,40.2229,41.4454,38.2242625,76.647295,121.34,68.16
test0009,2160,2400,2264.874,36,45.1218,47.5807,49.0031,45.914325,38.8626,41.3463,42.3567,39.609825,81.65464,140.85,70.05
test0009,2160,3400,3380.282,33,46.6479,48.8271,50.1012,47.351962500000006,40.3294,42.4839,43.3312,40.973937500000005,85.473842,158.55,74.05
test0009,2160,4500,4510.8,31,47.6768,49.6813,50.8914,48.329187499999996,41.3309,43.3074,44.0944,41.9234,87.611729,176.45,77.97
test0009,2160,5800,6172.242,29,48.8225,50.5564,51.6553,49.3933375,42.4768,44.2031,44.9007,42.995575,89.636077,207.51,80.92
test0009,2160,8100,8520.068,27,49.9455,51.6062,52.6308,50.48875,43.5994,45.2884,45.9357,44.102562500000005,91.245027,236.41,83.69
test0009,2160,11600,11491.622,25,51.0269,52.6117,53.5764,51.54368749999999,44.6858,46.3076,46.905,45.165925,92.527937,293.06,97.09
test0009,2160,16800,15896.178,23,52.229,53.7625,54.6662,52.7253375,45.8654,47.4934,48.0547,46.3425625,93.714347,340.51,95.43
test0010,2160,145,143.724,46,51.522,51.3312,50.1243,51.323437500000004,43.1014,41.7373,41.1028,42.681062499999996,81.287069,80.2,66.85
test0010,2160,300,318.672,37,53.4876,54.222,52.708,53.48195,45.4657,44.8738,44.021,45.211125,84.933898,92.65,70.16
test0010,2160,600,589.028,33,55.186,55.3635,53.9444,55.0529875,46.9529,45.8914,45.0253,46.5792625,88.464555,103.42,73.75
test0010,2160,900,838.188,31,56.0385,55.9979,54.6225,55.856425,47.6711,46.4812,45.6068,47.26432500000001,89.953044,110.31,74.4
test0010,2160,1600,1591.132,28,57.6031,57.3906,55.9812,57.3738,49.1291,47.8501,46.9075,48.691525,91.825539,128.83,79.75
test0010,2160,2400,2266.182,26,58.7893,58.6686,57.2869,58.5864125,50.255,49.217,48.317,49.883,92.976712,133.9,76.43
test0010,2160,3400,3250.516,24,60.0575,59.8246,58.4676,59.829649999999994,51.4307,50.3918,49.4827,51.0573375,93.96219,145.35,77.61
test0010,2160,4500,4517.492,22,61.5999,61.0361,59.8062,61.305212499999996,52.904,51.6027,50.7951,52.477725,94.891635,161.91,78.62
test0010,2160,5800,6059.864,20,63.3052,62.2449,61.1188,62.8993625,54.7839,52.8488,52.1172,54.208675,95.478919,181.2,80.53
test0010,2160,8100,8406.116,18,65.3035,63.8471,62.7251,64.79915,57.0527,54.5367,53.7554,56.3260375,95.989095,198.58,84.1
test0010,2160,11600,11909.834,15,67.6626,65.921,64.8361,67.0915875,59.9843,56.8802,56.0949,59.1101125,96.363547,233.17,89.01
test0010,2160,16800,16092.35,12,69.6417,67.8939,66.8416,69.0732125,62.252,59.1416,58.298,61.36895,96.646929,261.24,92.97
test0011,2160,145,655.144,50,29.2382,42.1839,42.3168,32.4912375,29.3031,41.6238,41.5916,32.37925,37.796093,102.05,79.65
test0011,2160,300,655.144,50,29.2382,42.1839,42.3168,32.4912375,29.3031,41.6238,41.5916,32.37925,37.796093,102.05,79.65
test0011,2160,600,655.144,50,29.2382,42.1839,42.3168,32.4912375,29.3031,41.6238,41.5916,32.37925,37.796093,102.05,79.65
test0011,2160,900,940.388,47,30.991,43.6885,43.8318,34.1832875,30.963,42.9504,42.93,33.957300000000004,49.759653,114.38,80.82
test0011,2160,1600,1501.78,43,33.4966,45.5696,45.8113,36.5450625,33.3674,44.6667,44.7383,36.201175,64.03516,115.91,82.0
test0011,2160,2400,2449.38,39,35.4185,46.9432,47.1773,38.3289375,35.9955,46.2091,46.2993,38.560175,73.591004,113.71,78.63
test0011,2160,3400,3394.506,36,37.0813,47.9475,48.1905,39.828224999999996,37.556,47.0995,47.2005,39.954499999999996,79.717716,138.36,91.77
test0011,2160,4500,4250.506,34,38.1043,48.7211,48.9401,40.785875000000004,38.5245,47.7425,47.8361,40.8407,83.018275,130.82,81.57
test0011,2160,5800,6137.946,31,39.5915,49.909,50.0919,42.193737500000005,39.956,48.7695,48.8493,42.16935000000001,87.13431,155.27,84.98
test0011,2160,8100,8210.144,29,40.6568,50.6469,50.8095,43.17465,41.001,49.4464,49.527,43.12242499999999,89.751899,203.93,104.81
test0011,2160,11600,11092.626,27,41.7282,51.3799,51.5331,44.160275,42.0461,50.1507,50.2324,44.082462500000005,92.031429,212.67,104.15
test0011,2160,16800,18100.294,24,43.5246,52.4701,52.607,45.7780875,43.8124,51.2463,51.3365,45.68215,95.075679,263.96,120.15
test0012,2160,145,841.41,50,27.9032,36.1759,38.3188,30.2392375,28.5151,36.5996,37.9995,30.711212500000002,42.969144,83.43,75.32
test0012,2160,300,841.41,50,27.9032,36.1759,38.3188,30.2392375,28.5151,36.5996,37.9995,30.711212500000002,42.969144,83.43,75.32
test0012,2160,600,841.41,50,27.9032,36.1759,38.3188,30.2392375,28.5151,36.5996,37.9995,30.711212500000002,42.969144,83.43,75.32
test0012,2160,900,841.41,50,27.9032,36.1759,38.3188,30.2392375,28.5151,36.5996,37.9995,30.711212500000002,42.969144,83.43,75.32
test0012,2160,1600,1683.37,45,31.0287,37.7954,40.0588,33.0033,31.5791,38.23,39.7545,33.4323875,61.58853,108.55,78.06
test0012,2160,2400,2165.046,43,32.2737,38.5616,40.9524,34.144525,32.7778,38.9909,40.6536,34.5389125,67.719182,97.23,81.37
test0012,2160,3400,3429.106,39,34.0655,39.7598,42.5295,35.8352875,35.1955,40.5275,42.7797,36.810025,75.997689,108.36,81.51
test0012,2160,4500,4286.64,37,35.2177,40.341,43.2121,36.8574125,36.2921,41.165,43.5744,37.811499999999995,79.730732,120.67,88.65
test0012,2160,5800,5959.532,34,36.8319,41.4864,44.533,38.37635,37.8203,42.314,44.9391,39.271862500000005,84.022938,116.59,84.82
test0012,2160,8100,8303.798,31,38.3368,42.8308,46.1113,39.8703625,39.2639,43.5893,46.4542,40.7033625,87.092799,142.67,85.0
test0012,2160,11600,11999.14,28,39.8691,44.16,47.652,41.378325,40.7859,44.8951,47.9477,42.194775,89.606106,153.56,89.33
test0012,2160,16800,17519.762,25,41.3904,45.4187,49.0681,42.85365,42.3154,46.1596,49.3453,43.6746625,91.650038,178.85,99.74
test0013,2160,145,531.288,50,31.4056,38.4342,42.5411,33.6761125,32.9166,39.1706,41.915,34.823150000000005,19.376757,106.41,75.98
test0013,2160,300,531.288,50,31.4056,38.4342,42.5411,33.6761125,32.9166,39.1706,41.915,34.823150000000005,19.376757,106.41,75.98
test0013,2160,600,623.82,49,31.8243,38.8617,42.8276,34.0793875,33.3329,39.7283,41.6335,35.1699,23.6938,106.38,73.09
test0013,2160,900,868.97,47,32.7472,39.6669,43.5549,34.963125000000005,34.3112,40.5494,42.5193,36.1169875,32.238311,113.69,75.77
test0013,2160,1600,1657.856,43,34.7326,41.381,45.1509,36.8659375,36.2803,42.575,45.1756,38.179050000000004,48.011108,129.34,79.39
test0013,2160,2400,2447.374,38,35.0009,41.8071,45.7661,37.197325,37.2099,43.7247,47.3039,39.285999999999994,50.176515,139.41,80.15
test0013,2160,3400,3252.752,36,36.043,42.8013,46.6505,38.213725000000004,38.2474,44.6988,48.2423,40.3031875,57.048084,147.19,80.6
test0013,2160,4500,4293.75,34,37.1208,43.7912,47.5013,39.252162500000004,39.31,45.7067,49.1221,41.3361,63.496704,165.33,82.82
test0013,2160,5800,5634.802,32,38.2698,44.6477,48.2417,40.31352499999999,40.434,46.5711,49.88,42.3818875,69.512851,182.0,85.47
test0013,2160,8100,8636.844,29,40.1701,45.9071,49.3097,42.029675000000005,42.2855,47.8505,50.9999,44.070425,77.941977,238.57,95.18
test0013,2160,11600,11352.256,27,41.4556,46.7306,50.0642,43.19104999999999,43.5334,48.709,51.7912,45.212575,82.562667,256.3,92.04
test0013,2160,16800,17805.624,24,43.6208,48.0755,51.2666,45.1333625,45.6731,50.0939,53.0325,47.145624999999995,88.885214,358.64,106.48
test0014,2160,145,465.042,50,28.5575,42.6397,44.2831,32.283475,29.6737,42.2731,43.356,32.958912500000004,24.256954,92.72,83.33
test0014,2160,300,465.042,50,28.5575,42.6397,44.2831,32.283475,29.6737,42.2731,43.356,32.958912500000004,24.256954,92.72,83.33
test0014,2160,600,555.794,49,29.0015,43.1512,44.7219,32.735262500000005,30.1001,42.73,43.7134,33.3805,27.461881,92.22,81.51
test0014,2160,900,913.188,46,30.4163,44.5633,45.9974,34.1323125,31.4794,44.0743,44.8919,34.730325,37.540349,110.23,82.96
test0014,2160,1600,1482.456,43,32.0664,45.6798,47.1848,35.657875000000004,33.0675,45.1286,46.0501,36.1979625,49.18931,108.03,85.12
test0014,2160,2400,2407.632,39,33.1507,47.1953,48.4536,36.819137500000004,35.4083,47.0433,47.8451,38.417275,58.869645,115.27,87.22
test0014,2160,3400,3585.686,36,34.8282,48.6244,49.7979,38.423937499999994,37.0226,48.3387,48.9687,39.930375,68.436858,125.67,89.48
test0014,2160,4500,4609.966,34,35.9435,49.3574,50.4493,39.4334625,38.0722,48.9903,49.5608,40.873037499999995,73.976371,130.6,90.96
test0014,2160,5800,5993.598,32,37.1415,50.0799,51.0801,40.501125,39.1749,49.6522,50.1407,41.855287499999996,79.167049,143.82,92.08
test0014,2160,8100,7797.886,30,38.4231,50.7397,51.6258,41.613012499999996,40.3058,50.2616,50.6936,42.848749999999995,83.94026,161.11,94.07
test0014,2160,11600,12038.484,27,40.4313,51.7029,52.4599,43.343825,42.0803,51.2359,51.6283,44.41825000000001,90.242559,190.23,99.56
test0014,2160,16800,16076.834,25,41.6648,52.3194,52.9811,44.4111625,43.217,51.8691,52.2317,45.42535,93.542904,220.43,108.25
test0015,2160,145,752.608,50,31.7149,40.7675,40.5594,33.952037499999996,31.1739,40.0241,39.8213,33.3611,41.67979,88.54,67.79
test0015,2160,300,752.608,50,31.7149,40.7675,40.5594,33.952037499999996,31.1739,40.0241,39.8213,33.3611,41.67979,88.54,67.79
test0015,2160,600,752.608,50,31.7149,40.7675,40.5594,33.952037499999996,31.1739,40.0241,39.8213,33.3611,41.67979,88.54,67.79
test0015,2160,900,952.368,48,33.0146,41.8339,41.6108,35.1915375,32.4408,41.0308,40.8008,34.55955,50.603319,90.33,67.87
test0015,2160,1600,1616.668,43,36.1204,43.8167,43.5899,38.016124999999995,35.5014,42.9884,42.7252,37.34025,68.205705,98.12,68.36
test0015,2160,2400,2513.868,38,38.3531,45.8418,45.6066,40.195875,38.0568,45.1499,44.8836,39.7967875,77.139859,102.01,71.24
test0015,2160,3400,3418.584,35,40.0881,47.1225,46.889,41.8175125,39.7358,46.3539,46.0916,41.35753749999999,82.547628,109.36,71.78
test0015,2160,4500,4675.022,32,41.7112,48.3025,48.1032,43.3341125,41.3042,47.4263,47.201,42.8065625,86.403913,117.8,74.83
test0015,2160,5800,5775.064,30,42.6875,49.0078,48.8257,44.244812499999995,42.2446,48.0708,47.8648,43.6754,88.254676,131.67,74.33
test0015,2160,8100,8367.46,27,44.2133,50.0395,49.8773,45.64957499999999,43.7223,49.0672,48.8897,45.0363375,90.746064,147.04,79.07
test0015,2160,11600,10741.682,25,45.1581,50.5797,50.4244,46.4940875,44.6414,49.6166,49.4472,45.864025,92.006188,181.35,85.24
test0015,2160,16800,16992.918,22,46.7758,51.8212,51.6913,48.020912499999994,46.2206,50.8561,50.7093,47.361125,93.797037,202.26,96.06
test0016,2160,145,745.808,50,29.9383,42.6816,44.0493,33.2950875,29.4875,40.9525,42.0283,32.488225,30.628046,116.0,78.23
test0016,2160,300,745.808,50,29.9383,42.6816,44.0493,33.2950875,29.4875,40.9525,42.0283,32.488225,30.628046,116.0,78.23
test0016,2160,600,745.808,50,29.9383,42.6816,44.0493,33.2950875,29.4875,40.9525,42.0283,32.488225,30.628046,116.0,78.23
test0016,2160,900,872.952,49,30.5178,43.1193,44.3366,33.8203375,30.0536,41.39,42.3039,33.0019375,34.649173,136.41,87.74
test0016,2160,1600,1549.202,45,32.8889,44.4765,45.5096,35.91493749999999,32.387,42.8586,43.5459,35.0908125,50.394625,130.34,80.82
test0016,2160,2400,2496.608,41,34.917,45.371,46.3104,37.647925,34.9328,43.9226,44.5681,37.260937500000004,61.945469,138.36,77.37
test0016,2160,3400,3497.972,38,36.0803,46.1797,47.0503,38.713975000000005,36.4457,44.8996,45.4587,38.6290625,68.0138,164.36,90.95
test0016,2160,4500,4384.926,36,37.1818,46.8345,47.6016,39.6908625,37.5223,45.544,46.0586,39.59205,73.001101,180.84,91.38
test0016,2160,5800,6120.37,33,38.7374,47.8319,48.5085,41.095600000000005,39.0489,46.5911,47.0872,40.9964625,79.284232,199.85,95.52
test0016,2160,8100,7748.578,31,39.7853,48.5956,49.2409,42.0685375,40.075,47.4153,47.8935,41.96985000000001,83.064066,231.8,99.4
test0016,2160,11600,11659.964,28,41.5433,49.859,50.4478,43.695825,41.7703,48.7603,49.243,43.578137500000004,88.609857,292.47,107.58
test0016,2160,16800,15586.106,26,42.7781,50.6704,51.2795,44.827312500000005,42.9563,49.6303,50.1492,44.6896625,91.809002,350.0,112.91
test0017,2160,145,558.34,50,29.1178,42.2144,42.0714,32.374075,29.5757,41.7338,41.8356,32.62795,27.292498,130.57,75.94
test0017,2160,300,558.34,50,29.1178,42.2144,42.0714,32.374075,29.5757,41.7338,41.8356,32.62795,27.292498,130.57,75.94
