video_name,target_bitrate,resolution,selected_bitrate,PSNRY,PSNRU,PSNRV,PSNR,XPSNRY,XPSNRU,XPSNRV,XPSNR,VMAF,enc_time,dec_time
test0371.csv,4500,1080,5236.186,54.1877,55.6358,54.6426,54.425575,47.9739,48.4177,47.2172,47.9347875,90.539088,80.07,24.75
test0371.csv,5800,1080,6163.404,54.5229,56.0429,55.1188,54.7873875,48.337,48.8724,47.7037,48.324762500000006,90.858411,86.19,25.77
test0371.csv,8100,1080,9570.944,55.2297,57.0137,56.2127,55.57557499999999,49.1279,49.9972,48.8715,49.20451249999999,91.434959,103.13,29.24
test0371.csv,11600,2160,12108.904,59.702,59.8071,58.9394,59.619812499999995,52.6791,52.2304,51.2843,52.4486625,95.718342,254.63,86.04
test0371.csv,16800,2160,19296.498,61.4593,61.532,60.8254,61.38915,54.4656,54.0822,53.276,54.268975000000005,96.194529,304.19,94.32
test0372.csv,145,360,159.844,24.0418,38.9917,38.4778,27.7150375,25.1381,37.1521,36.2112,28.023987499999997,0.0,4.88,2.26
test0372.csv,300,360,366.648,24.6226,41.4577,40.897,28.761287499999995,25.958,39.7123,38.4143,29.234325,0.046194,5.83,2.41
test0372.csv,600,540,647.662,26.1094,43.1328,43.0263,30.351937500000002,27.864,41.9392,41.27,31.29915,19.094518,10.79,5.01
test0372.csv,900,1080,1068.354,30.1383,44.2549,44.6723,33.719625,32.5681,43.7046,43.53,35.3304,52.546418,37.49,20.07
test0372.csv,1600,1080,1951.24,31.9485,46.447,47.0138,35.643975,34.2953,45.9395,45.6825,37.174225,63.444221,45.67,20.58
test0372.csv,2400,1080,2823.156,32.9828,47.8817,48.313,36.7614375,35.216,47.1728,46.8021,38.1588625,68.897224,49.95,21.81
test0372.csv,3400,1440,4031.344,35.9938,48.9154,49.2895,39.270962499999996,38.0298,47.7919,47.4714,40.430262500000005,78.915267,80.87,37.31
test0372.csv,4500,1440,5215.644,36.9011,49.8052,50.0652,40.159625,38.8498,48.5415,48.1653,41.2257,81.646469,91.32,39.99
test0372.csv,5800,1440,6787.194,37.6618,50.6271,50.787,40.923112499999995,39.5481,49.2532,48.8346,41.92205,83.78725,108.92,44.01
test0372.csv,8100,1440,9290.314,38.5112,51.4738,51.5699,41.7638625,40.3088,50.0488,49.5869,42.686062500000006,86.01965,122.36,46.41
test0372.csv,11600,2160,13794.408,42.0589,52.7576,53.0736,44.773075,43.9764,51.8678,51.7095,45.92946249999999,91.106102,244.53,98.7
test0372.csv,16800,2160,18971.772,43.4773,53.4243,53.7609,46.006125,45.3101,52.6153,52.4819,47.119724999999995,92.855786,316.76,114.74
test0373.csv,145,360,162.96,21.5186,38.6938,35.6215,25.428362500000002,26.6252,41.676,39.3281,30.094412499999997,0.897254,6.09,2.53
test0373.csv,300,360,366.314,22.2793,40.4915,37.7281,26.486925,27.5334,43.914,41.6624,31.3471,2.048508,6.78,2.73
test0373.csv,600,360,699.1,22.7926,42.2918,39.9175,27.3706125,28.1117,45.8447,43.8703,32.29815,5.027145,7.62,2.98
test0373.csv,900,360,1009.704,22.9949,43.3712,41.0712,27.801475,28.3419,46.8831,45.0017,32.742025,7.209289,8.68,3.28
test0373.csv,1600,540,1927.504,24.2797,44.2225,42.4167,29.039675,29.7055,47.8459,45.9233,34.000275,27.925178,17.2,7.14
test0373.csv,2400,720,2825.132,25.5497,44.7057,43.1617,30.1457,31.0179,48.7758,47.4306,35.289225,44.934843,26.9,12.56
test0373.csv,3400,1080,3988.936,27.5773,44.9232,43.5246,31.73895,33.0655,49.0702,47.8861,36.9186625,61.940368,47.3,26.55
test0373.csv,4500,1080,5192.238,28.0716,45.6772,44.4017,32.313562499999996,33.5724,49.8604,48.7849,37.5099625,66.785793,52.59,27.86
test0373.csv,5800,1080,6815.338,28.5294,46.4458,45.2761,32.8622875,34.0406,50.6302,49.6495,38.0654125,71.217296,59.05,30.21
test0373.csv,8100,1440,9696.954,30.8737,47.0361,45.9543,34.779075,36.3194,51.073,50.1721,39.8951875,82.782701,95.47,48.72
test0373.csv,11600,1440,12874.786,31.4576,47.7604,46.7789,35.4106125,36.9126,51.7917,50.9867,40.531749999999995,86.219913,105.29,53.01
test0373.csv,16800,2160,19910.444,34.6013,48.3923,47.4489,37.931124999999994,39.9683,52.5221,51.7533,43.010650000000005,95.328612,233.2,111.11
test0374.csv,145,360,177.642,25.7824,30.3964,30.9704,27.00765,25.9529,29.976,30.2453,26.9923375,0.35848,6.69,2.38
test0374.csv,300,360,311.458,26.8361,31.0864,31.8156,27.989824999999996,27.6773,31.0973,31.484,28.5806375,1.653553,7.73,2.59
test0374.csv,600,360,749.608,28.9787,32.5396,33.2962,29.9635,30.199,32.9714,33.4507,30.9520125,6.471151,10.43,3.28
test0374.csv,900,360,989.612,29.7854,33.0046,33.7945,30.6889375,31.0528,33.5304,34.0686,31.739475,9.578935,11.19,3.41
test0374.csv,1600,360,1802.434,31.5285,33.9763,34.9208,32.2585125,32.8543,34.6735,35.4365,33.404475000000005,19.394921,14.54,4.14
test0374.csv,2400,360,2818.636,32.6202,34.68,35.7779,33.2723875,33.9746,35.4562,36.4296,34.466675,27.649139,16.83,4.78
test0374.csv,3400,540,3713.584,34.7375,36.4704,37.3629,35.2822875,36.0877,37.3005,38.169,36.4994625,48.87836,35.37,9.57
test0374.csv,4500,540,4988.27,35.6606,37.1026,38.0832,36.143675,37.0244,37.9608,38.9548,37.382749999999994,55.26306,41.97,9.96
test0374.csv,5800,540,6597.862,36.4421,37.7628,38.873,36.911049999999996,37.8079,38.6134,39.767,38.153475,60.800657,46.63,11.0
test0374.csv,8100,720,9490.504,38.6684,39.6779,40.6403,39.041075000000006,39.9043,40.7185,41.5018,40.2057625,74.836266,88.08,19.54
test0374.csv,11600,720,14429.55,39.8624,40.7146,41.8258,40.21435,41.0904,41.7687,42.69,41.3751375,81.417942,105.1,21.62
test0374.csv,16800,1080,20145.272,42.5468,43.3739,44.1405,42.8494,43.5903,44.4093,44.9733,43.86555,90.860364,202.97,44.54
test0375.csv,145,360,170.356,24.4403,36.9163,37.7612,27.6649125,25.7843,36.2701,37.0096,28.498187500000004,0.0,5.49,2.58
test0375.csv,300,360,345.496,25.5097,38.5606,39.5791,28.8997375,27.4172,38.2092,39.0591,30.2214375,0.005494,6.93,2.89
test0375.csv,600,360,667.658,26.6745,40.6113,41.6745,30.2916,28.7694,40.4025,41.2504,31.7836625,0.576476,8.39,3.3
test0375.csv,900,360,991.698,27.2759,41.6539,42.766,31.009412499999996,29.4724,41.5296,42.375,32.592375000000004,2.602028,9.84,3.82
test0375.csv,1600,360,1767.256,27.9858,43.197,44.3773,31.9361375,30.3102,43.0951,43.9752,33.6164375,8.577254,12.01,4.22
test0375.csv,2400,540,2685.598,29.8756,44.4289,45.7492,33.6789625,32.2707,44.3811,45.4234,35.4285875,32.608708,22.3,8.48
test0375.csv,3400,720,3849.112,31.7033,45.3956,46.6794,35.28685,34.1004,45.5634,46.4783,37.0805125,50.846685,38.83,14.88
test0375.csv,4500,720,5152.412,32.3042,46.1472,47.381,35.919174999999996,34.7482,46.2888,47.1506,37.741074999999995,56.371504,38.11,16.05
test0375.csv,5800,1080,6484.954,34.7819,46.7444,48.0399,37.934462499999995,37.1357,46.9925,47.8776,39.7105375,71.748848,67.43,32.79
test0375.csv,8100,1080,10088.942,36.1767,47.9167,49.0777,39.256825,38.5659,48.1337,48.9253,41.0568,79.685281,87.94,40.41
test0375.csv,11600,1080,13695.134,37.0451,48.8466,49.8876,40.125600000000006,39.4545,49.0001,49.7229,41.931250000000006,84.193168,96.45,41.95
test0375.csv,16800,1440,20723.128,39.6817,49.5753,50.5664,42.27898749999999,41.7498,49.6027,50.2823,43.797975,93.189699,171.8,71.61
test0376.csv,145,360,177.424,31.1364,39.8359,40.8312,33.4356875,29.7817,35.2357,35.1365,31.132800000000003,0.0,5.35,2.31
test0376.csv,300,360,348.076,31.944,41.8955,42.9274,34.5608625,30.9198,37.5809,37.4053,32.563125,3.087465,6.15,2.46
test0376.csv,600,360,693.238,32.5651,43.5888,44.7331,35.4640625,31.8448,39.4148,39.2622,33.718225000000004,11.334723,7.35,2.65
test0376.csv,900,540,1100.324,34.3117,45.6359,46.2717,37.222225,33.6284,41.2147,40.6777,35.45785,35.779384,14.43,5.67
test0376.csv,1600,720,1842.052,36.4184,47.0441,47.316,39.1088125,35.6998,42.6956,41.9376,37.354,55.582041,21.71,10.27
test0376.csv,2400,1080,2776.982,40.0642,48.3085,48.311,42.125587499999995,38.7365,43.7851,42.6837,39.860975,73.542938,45.77,22.9
test0376.csv,3400,1080,4141.592,40.9708,49.2146,49.2157,43.031887499999996,39.7294,44.6923,43.7339,40.850325,76.900497,54.69,24.69
test0376.csv,4500,1080,5518.146,41.4549,49.96,49.9638,43.581649999999996,40.3008,45.3706,44.5237,41.462387500000006,78.534431,65.38,26.74
test0376.csv,5800,1440,6983.482,43.9879,50.427,50.3595,45.58923750000001,42.0226,45.6946,44.8096,42.829975,85.394838,101.53,45.95
test0376.csv,8100,1440,9923.628,44.7943,51.2368,51.1619,46.395562500000004,42.8602,46.4443,45.6081,43.6517,87.175595,122.5,50.66
test0376.csv,11600,1440,13689.306,45.5196,51.9419,51.879,47.1173125,43.6191,47.0811,46.3157,44.388925,88.536252,150.8,58.33
test0376.csv,16800,1440,19503.658,46.2761,52.6681,52.6345,47.8699,44.4236,47.7853,47.0521,45.172375,89.899496,190.33,66.93
test0377.csv,145,360,152.742,22.1001,34.3177,36.7523,25.458825,24.9273,36.6829,37.9632,28.026237499999997,3.665494,6.67,2.6
test0377.csv,300,360,337.24,23.3829,35.4225,38.0683,26.723525,26.348,37.8918,39.377,29.419600000000003,4.164895,8.11,2.9
test0377.csv,600,360,730.356,24.8061,36.9211,39.708,28.1832125,27.8045,39.5232,41.1648,30.939375,7.860674,9.24,3.2
test0377.csv,900,360,992.338,25.3495,37.6889,40.4522,28.779762499999997,28.3752,40.3116,41.957,31.564974999999997,9.75169,10.27,3.44
test0377.csv,1600,360,1838.764,26.3469,39.109,41.9389,29.8911625,29.4278,41.7953,43.5553,32.739675,14.681107,12.48,3.99
test0377.csv,2400,360,2879.094,26.9545,40.1827,43.0179,30.615949999999998,30.0742,42.8847,44.6536,33.4979375,19.072833,14.42,4.56
test0377.csv,3400,540,4064.454,29.0806,41.1561,43.9367,32.447050000000004,32.1482,43.8369,45.7287,35.306850000000004,42.140438,25.51,9.34
test0377.csv,4500,540,5459.568,29.6681,41.983,44.7165,33.0885125,32.7569,44.6393,46.5416,35.9652875,47.321833,28.6,10.59
test0377.csv,5800,720,6783.204,31.4653,42.5057,45.3177,34.576899999999995,34.5345,45.2629,47.3025,37.47155,62.326448,42.37,17.35
test0377.csv,8100,720,9128.978,32.2268,43.47,46.1912,35.37775,35.3087,46.207,48.182,38.280150000000006,68.381985,47.14,18.32
test0377.csv,11600,1080,13427.018,35.1425,44.5768,47.2761,37.8384875,38.2513,47.391,49.4936,40.79905,84.454609,90.01,38.07
test0377.csv,16800,1080,20915.554,36.7232,46.1549,48.5994,39.3866875,39.8409,48.9343,50.8229,42.350325,92.136958,111.51,44.7
test0378.csv,145,360,177.19,27.3998,40.3496,40.9766,30.715625,27.5543,36.3481,36.5761,29.78125,0.101207,5.77,2.52
test0378.csv,300,360,345.332,28.3644,42.3397,42.5957,31.890224999999997,29.3933,38.4698,38.5122,31.667725,0.944342,6.88,2.68
test0378.csv,600,360,696.352,29.5186,44.1283,44.1528,33.1740875,30.8347,40.2225,40.2568,33.1859375,7.323039,8.83,3.18
test0378.csv,900,540,1092.132,31.351,45.3679,45.1339,34.825975,32.6749,41.3806,41.3186,34.843575,29.089269,15.63,6.35
test0378.csv,1600,540,1929.938,32.2774,46.5962,46.2456,35.813275000000004,33.6956,42.4334,42.4723,35.8849125,37.277462,21.07,7.7
test0378.csv,2400,720,2809.484,34.1706,47.4089,47.0114,37.4304875,35.5134,43.5839,43.5267,37.523875,54.138837,35.49,14.12
test0378.csv,3400,720,3901.112,34.8201,47.8698,47.4598,38.031274999999994,36.1899,43.9999,43.9761,38.139425,59.110543,38.47,14.18
test0378.csv,4500,1080,5368.93,37.5798,48.6476,48.2336,40.295,38.6172,44.7687,44.7867,40.157325,73.111572,68.04,28.1
test0378.csv,5800,1080,6240.366,38.0668,48.9428,48.5435,40.7358875,39.0669,45.0531,45.0871,40.567699999999995,75.369021,83.13,31.77
test0378.csv,8100,1080,10066.424,39.4972,49.8298,49.4128,42.028225,40.4122,45.9213,45.9996,41.7992625,81.516602,102.2,36.48
test0378.csv,11600,1080,11848.172,39.9181,50.1853,49.7952,42.4361375,40.8127,46.2626,46.3644,42.1879,83.17959,110.05,40.08
test0378.csv,16800,1080,19072.082,41.0288,51.1719,50.7978,43.5178125,41.8912,47.1838,47.3216,43.231575,87.331348,153.7,51.13
test0379.csv,300,540,354.064,30.4136,37.6094,42.2407,32.791462499999994,31.6135,38.3354,43.011,33.878425,32.997254,12.06,4.52
test0379.csv,600,720,680.1,32.8758,39.6969,43.8891,35.1051,34.1739,40.5402,44.7683,36.2939875,53.861362,19.35,8.59
test0379.csv,900,720,1114.676,33.7458,41.0302,45.2859,36.0988625,35.0453,41.8534,46.1887,37.2892375,60.866622,22.17,8.82
test0379.csv,1600,1080,1881.322,37.1959,43.9178,47.3141,39.3009125,38.6391,44.8631,48.4208,40.6398125,75.654134,43.16,20.71
test0379.csv,2400,1080,2753.622,38.0692,45.0998,48.5074,40.25280000000001,39.4967,46.1086,49.6186,41.588425,79.739779,49.28,20.31
test0379.csv,3400,1440,3854.142,40.7273,46.7511,49.6538,42.596087499999996,42.0492,47.4979,50.5646,43.7947125,85.589755,79.66,35.48
test0379.csv,4500,1440,5084.434,41.4685,47.6269,50.5173,43.36939999999999,42.786,48.3999,51.4134,44.5661625,87.599289,85.58,36.98
test0379.csv,5800,1440,6822.196,42.1776,48.3984,51.224,44.086,43.4963,49.1932,52.126,45.287125,89.362145,97.17,39.05
test0379.csv,8100,2160,8788.748,45.5587,50.0067,52.3273,46.960775000000005,46.8562,50.9229,53.2847,48.1681,92.668753,178.25,81.09
test0379.csv,11600,2160,13498.66,47.5858,51.534,53.6783,48.840887499999994,48.8649,52.5069,54.6384,50.04183749999999,94.743404,211.56,87.25
test0379.csv,16800,2160,17968.592,49.0714,52.5712,54.62,50.20245,50.3287,53.556,55.5842,51.38905,95.876944,244.05,91.47
test0380.csv,145,360,157.634,23.7481,31.4332,31.6987,25.702562500000003,26.0651,33.7691,34.2707,28.053800000000003,0.064422,5.31,2.45
test0380.csv,300,360,353.924,25.1184,33.7672,33.7944,27.284,28.3743,36.5855,37.0025,30.479225,3.617778,6.56,2.51
test0380.csv,600,360,685.978,26.2998,35.9148,35.8862,28.699975,29.8436,38.9464,39.3405,32.1685625,13.432024,8.13,3.09
